fighter_id,fight_stat_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,avg_ctrl_time,avg_reversals,avg_submission_att,avg_takedown_succ,avg_takedown_att,avg_sig_strikes_att,avg_total_strikes_succ,avg_total_strikes_att,avg_knockdowns,avg_finish_time,fighter_f_name,fighter_l_name
3350,10172,83,3350.0,926.0,926.0,3.0,0,6,0,190.5,245.0,193.04,0.0,34.37645448323067,10,4,0,1.0,47,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,Allen,Crowder
3353,14373,8,2319.0,3353.0,2319.0,3.0,0,3,0,180.34,170.0,177.8,2.0,33.97125256673511,10,4,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,59.0,45.0,66.0,0.0,289.0,Kiefer,Crosbie
3354,12617,16,2260.0,3354.0,2260.0,3.0,0,1,0,180.34,135.0,185.42,0.0,36.695414099931554,21,15,0,1.0,0,0,47.0,0.0,0.0,0.0,1.0,174.0,83.0,206.0,0.0,300.0,Kevin,Croom
3362,14222,24,3362.0,1570.0,3362.0,3.0,0,5,0,190.5,185.0,193.04,0.0,36.32580424366872,17,6,1,0.0,7,4,176.0,0.0,1.0,2.0,2.0,82.0,54.0,101.0,0.0,280.0,Paul,Craig
3363,6506,4,3363.0,2779.0,2779.0,3.0,0,3,0,185.42,170.0,193.04,0.0,38.19028062970568,9,4,0,0.0,20,0,29.0,0.0,0.0,0.0,0.0,97.0,24.0,101.0,0.0,217.0,Andrew,Craig
3364,8093,133,3337.0,3364.0,3337.0,3.0,0,3,0,177.8,170.0,175.26,1.0,45.67008898015058,15,7,0,0.0,12,0,5.0,0.0,0.0,1.0,1.0,41.0,23.0,41.0,0.0,261.0,Nathan,Coy
3366,13940,5,3366.0,2502.0,2502.0,3.0,0,7,1,172.72,135.0,170.18,1.0,32.114989733059545,7,3,0,0.0,0,0,290.0,0.0,0.0,2.0,8.0,150.0,85.0,173.0,0.0,300.0,Hailey,Cowan
3367,12782,0,3367.0,1819.0,3367.0,5.0,0,3,0,180.34,170.0,182.88,0.0,36.08761122518823,17,3,0,0.0,0,0,974.0,1.0,1.0,6.0,15.0,201.0,218.0,338.0,0.0,300.0,Colby,Covington
3369,4722,75,3369.0,2467.0,2467.0,3.0,0,0,0,177.8,155.0,185.42,0.0,41.57700205338809,11,5,0,0.0,61,0,68.0,0.0,0.0,0.0,6.0,155.0,47.0,158.0,0.0,300.0,Ryan,Couture
3373,9583,14,2491.0,3373.0,3373.0,3.0,0,10,0,180.34,205.0,193.04,0.0,42.32443531827516,9,4,0,0.0,64,13,12.0,0.0,0.0,0.0,0.0,157.0,108.0,167.0,1.0,300.0,Rashad,Coulter
3376,8083,48,4004.0,3376.0,4004.0,3.0,0,3,0,180.34,170.0,190.5,0.0,44.068446269678304,23,11,0,0.0,89,0,33.0,0.0,0.0,0.0,1.0,131.0,51.0,140.0,0.0,300.0,Patrick,Cote
3378,14181,16,2007.0,3378.0,3378.0,3.0,0,1,0,177.8,145.0,180.34,1.0,27.526351813826142,20,6,0,0.0,0,0,164.0,0.0,1.0,3.0,8.0,220.0,108.0,236.0,0.0,300.0,Melquizael,Costa
3379,14085,16,2973.0,3379.0,3379.0,3.0,0,9,0,162.56,125.0,170.18,0.0,28.15605749486653,13,3,0,0.0,0,0,50.0,0.0,0.0,0.0,0.0,91.0,65.0,92.0,1.0,63.0,Alessandro,Costa
3380,13389,5,3563.0,3380.0,3563.0,3.0,0,4,0,175.26,135.0,185.42,2.0,29.71937029431896,6,4,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,0.0,64.0,Randy,Costa
3381,13310,43,3381.0,990.0,3381.0,3.0,0,5,0,185.42,185.0,182.88,0.0,32.92813141683778,14,2,0,0.0,6,0,328.0,0.0,0.0,2.0,2.0,103.0,106.0,137.0,0.0,300.0,Paulo,Costa
3385,14016,2,3385.0,314.0,314.0,3.0,0,3,0,180.34,170.0,180.34,2.0,29.69472963723477,8,2,0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,32.0,28.0,48.0,0.0,175.0,Orion,Cosce
3386,13373,5,2834.0,3386.0,2834.0,3.0,0,3,0,175.26,170.0,180.34,0.0,28.577686516084874,7,2,0,0.0,0,0,216.0,0.0,1.0,1.0,1.0,38.0,21.0,49.0,0.0,300.0,Louis,Cosce
3389,14402,4,3389.0,2400.0,3389.0,3.0,0,8,1,165.1,125.0,165.1,0.0,30.28884325804244,11,1,0,0.0,0,0,26.0,0.0,0.0,0.0,1.0,212.0,116.0,225.0,0.0,300.0,Tracy,Cortez
3390,14338,12,3390.0,3639.0,3390.0,3.0,0,6,0,193.04,260.0,198.12,0.0,32.47638603696099,10,1,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,45.0,16.0,46.0,1.0,181.0,Waldo,Cortes-Acosta
3392,12358,0,3392.0,948.0,948.0,3.0,0,7,1,165.1,135.0,162.56,0.0,40.75838466803559,11,6,1,0.0,0,0,0.0,0.0,0.0,0.0,2.0,147.0,85.0,171.0,0.0,300.0,Bethe,Correia
3395,14356,10,3395.0,3114.0,3395.0,3.0,0,7,1,170.18,135.0,170.18,0.0,34.299794661190965,7,1,0,0.0,2,2,131.0,3.0,0.0,0.0,0.0,77.0,85.0,134.0,0.0,300.0,Nora,Cornolle
3396,11247,6,1677.0,3396.0,1677.0,5.0,1,6,0,180.34,235.0,182.88,0.0,45.01574264202601,22,3,0,1.0,0,0,53.0,0.0,0.0,1.0,2.0,183.0,145.0,223.0,0.0,300.0,Daniel,Cormier
3398,6058,71,3398.0,710.0,710.0,3.0,0,1,0,172.72,145.0,172.72,0.0,41.57700205338809,12,6,0,1.0,49,15,2.0,0.0,0.0,0.0,0.0,31.0,11.0,32.0,0.0,206.0,Akira,Corassani
3401,3657,147,3661.0,3401.0,3661.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.05681040383299,8,4,0,0.0,0,0,70.0,0.0,0.0,0.0,0.0,82.0,24.0,87.0,0.0,79.0,Chris,Cope
3403,9535,101,54.0,3403.0,54.0,3.0,0,2,1,160.02,115.0,162.56,2.0,32.42436687200548,3,5,0,0.0,66,0,329.0,0.0,2.0,2.0,6.0,105.0,67.0,121.0,0.0,300.0,Amanda,Cooper
3415,12945,4,3103.0,3415.0,3103.0,3.0,0,1,0,177.8,145.0,172.72,0.0,38.28336755646817,14,8,0,0.0,0,0,58.0,0.0,0.0,0.0,0.0,117.0,106.0,158.0,0.0,300.0,Tristan,Connelly
3417,12136,6,3417.0,2721.0,2721.0,3.0,0,3,0,187.96,170.0,190.5,0.0,39.912388774811774,32,14,0,0.0,0,0,0.0,0.0,0.0,0.0,4.0,176.0,66.0,179.0,0.0,300.0,Carlos,Condit
3421,14419,3,309.0,3421.0,309.0,3.0,0,6,0,190.5,230.0,198.12,0.0,35.41409993155373,13,10,0,0.0,0,0,53.0,0.0,2.0,0.0,0.0,183.0,100.0,198.0,0.0,300.0,Jake,Collier
3423,6399,117,3803.0,3423.0,3803.0,3.0,0,1,0,180.34,145.0,185.42,0.0,31.041752224503764,14,7,0,1.0,41,12,287.0,0.0,0.0,6.0,11.0,158.0,54.0,184.0,0.0,300.0,Clay,Collard
3431,13007,1,2511.0,3431.0,2511.0,3.0,0,1,0,172.72,145.0,175.26,0.0,29.984941820670773,10,4,0,0.0,0,0,254.0,3.0,0.0,2.0,4.0,23.0,43.0,46.0,0.0,180.0,Felipe,Colares
3443,6263,6,456.0,3443.0,456.0,3.0,0,3,0,177.8,170.0,177.8,0.0,48.12320328542094,12,6,0,1.0,110,5,0.0,0.0,1.0,0.0,0.0,62.0,29.0,75.0,0.0,300.0,Chris,Clements
3445,8454,28,3445.0,152.0,152.0,3.0,0,0,0,177.8,155.0,185.42,0.0,38.33264887063656,11,5,0,0.0,44,5,26.0,0.0,0.0,0.0,4.0,83.0,34.0,90.0,0.0,276.0,Mitch,Clarke
3447,13986,33,3447.0,2003.0,2003.0,3.0,0,7,1,165.1,135.0,162.56,0.0,36.32306639288159,11,9,0,1.0,10,0,456.0,0.0,0.0,1.0,7.0,60.0,28.0,66.0,0.0,260.0,Jessica-Rose,Clark
3448,13971,35,1432.0,3448.0,1432.0,3.0,0,10,0,182.88,205.0,190.5,0.0,33.95208761122519,14,8,0,0.0,11,0,64.0,0.0,0.0,1.0,4.0,58.0,61.0,90.0,0.0,148.0,Devin,Clark
3449,7669,16,2735.0,3449.0,2735.0,3.0,0,2,1,167.64,115.0,162.56,0.0,43.51266255989049,7,6,0,0.0,41,12,138.0,0.0,0.0,0.0,4.0,87.0,74.0,127.0,0.0,300.0,Heather,Clark
3455,13424,1,3455.0,1721.0,1721.0,3.0,0,10,0,190.5,205.0,195.58,0.0,37.073237508555785,15,9,0,0.0,0,0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,9.0,0.0,88.0,Misha,Cirkunov
3458,11265,5,1842.0,3458.0,1842.0,3.0,0,2,1,154.94,115.0,157.48,0.0,31.745379876796715,10,7,0,0.0,0,0,86.0,0.0,0.0,0.0,0.0,100.0,75.0,130.0,1.0,93.0,Hannah,Cifers
3465,8278,128,3465.0,1065.0,1065.0,3.0,0,10,0,190.5,205.0,193.04,0.0,45.379876796714576,14,6,0,0.0,88,0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,29.0,Joachim,Christensen
3467,13448,4,3467.0,2983.0,2983.0,3.0,0,8,1,175.26,125.0,172.72,0.0,35.23887748117728,18,5,0,0.0,19,7,0.0,0.0,0.0,0.0,0.0,286.0,76.0,286.0,0.0,300.0,Katlyn,Chookagian
3469,4517,55,397.0,3469.0,397.0,3.0,0,0,0,180.34,155.0,187.96,0.0,40.27104722792608,8,3,0,0.0,127,6,7.0,0.0,0.0,0.0,1.0,26.0,9.0,26.0,0.0,154.0,John,Cholish
3470,13684,6,3470.0,1317.0,1317.0,3.0,0,9,0,167.64,125.0,162.56,0.0,27.24435318275154,7,3,0,0.0,0,0,158.0,0.0,0.0,0.0,2.0,69.0,30.0,83.0,1.0,191.0,SeungGuk,Choi
3471,14326,14,3471.0,3072.0,3471.0,3.0,0,1,0,182.88,145.0,187.96,0.0,31.38945927446954,11,6,0,0.0,3,3,321.0,0.0,0.0,1.0,1.0,115.0,108.0,179.0,1.0,300.0,SeungWoo,Choi
3472,10728,39,3472.0,2320.0,2320.0,3.0,0,1,0,177.8,145.0,177.8,0.0,32.95824777549623,14,4,1,0.0,34,9,68.0,0.0,0.0,0.0,0.0,94.0,44.0,96.0,1.0,272.0,Dooho,Choi
3476,13360,0,3476.0,2534.0,3476.0,5.0,0,11,0,187.96,185.0,190.5,0.0,29.90006844626968,12,0,0,0.0,0,0,116.0,0.0,2.0,2.0,5.0,1.0,1.0,2.0,0.0,133.0,Khamzat,Chimaev
3477,14346,6,3477.0,3591.0,3477.0,3.0,0,1,0,182.88,145.0,187.96,0.0,35.58110882956879,15,3,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,141.0,65.0,141.0,0.0,300.0,Giga,Chikadze
3478,14242,6,3478.0,2534.0,2534.0,3.0,0,3,0,185.42,170.0,190.5,1.0,36.2984257357974,18,7,0,0.0,6,0,15.0,0.0,0.0,0.0,5.0,11.0,6.0,13.0,0.0,159.0,Michael,Chiesa
3479,13355,4,4053.0,3479.0,4053.0,3.0,0,11,0,180.34,135.0,182.88,0.0,32.662559890485966,9,3,0,0.0,0,0,208.0,0.0,0.0,3.0,8.0,94.0,72.0,140.0,0.0,141.0,Macy,Chiasson
3482,12693,3,323.0,3482.0,323.0,3.0,0,10,0,185.42,205.0,187.96,1.0,29.3305954825462,7,4,0,0.0,26,0,22.0,0.0,0.0,0.0,0.0,41.0,13.0,41.0,0.0,300.0,Fabio,Cherant
3485,13085,43,1108.0,3485.0,1108.0,3.0,0,1,0,172.72,145.0,170.18,0.0,37.0321697467488,11,5,1,0.0,23,0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,0.0,72.0,Danny,Chavez
3487,5753,129,341.0,3487.0,341.0,3.0,0,1,0,172.72,145.0,177.8,0.0,40.74469541409993,10,2,0,0.0,49,15,0.0,0.0,0.0,0.0,0.0,30.0,12.0,30.0,0.0,261.0,Ernest,Chavez
3488,14362,9,3488.0,25.0,3488.0,3.0,0,1,0,172.72,145.0,175.26,0.0,28.413415468856947,19,9,1,0.0,2,2,3.0,0.0,0.0,0.0,0.0,49.0,26.0,49.0,1.0,231.0,Morgan,Charriere
3492,14189,25,3148.0,3492.0,3148.0,3.0,0,12,1,172.72,145.0,172.72,1.0,33.33607118412046,5,2,0,0.0,0,0,150.0,0.0,0.0,1.0,3.0,61.0,72.0,124.0,0.0,300.0,Chelsea,Chandler
3493,13523,3,1189.0,3493.0,1189.0,3.0,0,0,0,172.72,155.0,180.34,0.0,37.9192334017796,23,8,0,0.0,18,0,339.0,0.0,0.0,3.0,7.0,100.0,65.0,135.0,0.0,120.0,Michael,Chandler
3494,9429,59,585.0,3494.0,585.0,3.0,0,2,1,160.02,115.0,160.02,1.0,45.4154688569473,5,5,0,0.0,36,6,0.0,0.0,0.0,0.0,0.0,9.0,4.0,9.0,0.0,81.0,Alex,Chambers
3496,14159,0,467.0,3496.0,467.0,3.0,0,11,0,170.18,125.0,180.34,0.0,28.15879534565366,10,5,0,1.0,0,0,25.0,1.0,2.0,0.0,0.0,38.0,26.0,39.0,1.0,300.0,Edgar,Chairez
3497,9039,19,3885.0,3497.0,3885.0,3.0,0,3,0,182.88,170.0,190.5,0.0,30.770704996577688,15,3,1,0.0,75,0,154.0,1.0,0.0,0.0,1.0,37.0,31.0,58.0,0.0,160.0,Luan,Chagas
3499,13137,1,1693.0,3499.0,1693.0,3.0,0,3,0,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,0,0,84.0,1.0,0.0,0.0,0.0,33.0,24.0,36.0,0.0,92.0,Donald,Cerrone
3502,13983,0,541.0,3502.0,541.0,5.0,1,4,0,162.56,135.0,162.56,0.0,37.12251882272416,16,3,0,0.0,11,0,306.0,0.0,0.0,3.0,8.0,174.0,143.0,219.0,0.0,300.0,Henry,Cejudo
3503,6462,5,3503.0,1221.0,1221.0,3.0,0,0,0,172.72,155.0,175.26,0.0,39.1129363449692,10,6,1,0.0,0,0,72.0,2.0,1.0,0.0,0.0,76.0,66.0,116.0,0.0,300.0,Yosdenis,Cedeno
3504,7718,55,3504.0,1849.0,1849.0,3.0,0,5,0,195.58,185.0,200.66,0.0,41.95756331279945,14,5,0,0.0,92,4,270.0,0.0,0.0,3.0,3.0,83.0,78.0,136.0,0.0,220.0,Magnus,Cedenblad
3505,14351,9,3035.0,3505.0,3505.0,3.0,0,11,0,172.72,135.0,177.8,0.0,26.570841889117045,6,1,0,0.0,2,2,8.0,0.0,0.0,0.0,1.0,221.0,127.0,222.0,0.0,300.0,Jacqueline,Cavalcanti
3506,7017,75,898.0,3506.0,898.0,3.0,0,10,0,185.42,205.0,187.96,0.0,43.94524298425736,12,7,0,1.0,0,0,0.0,0.0,0.0,0.0,1.0,22.0,29.0,41.0,0.0,300.0,Rafael,Cavalcante
3509,5082,0,3509.0,173.0,3509.0,3.0,0,5,0,182.88,185.0,182.88,1.0,42.56262833675565,10,4,0,0.0,11,0,251.0,0.0,0.0,5.0,11.0,75.0,34.0,78.0,0.0,300.0,Nick,Catone
3513,6907,142,2052.0,3513.0,2052.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,17,0,214.0,0.0,0.0,2.0,6.0,124.0,60.0,127.0,0.0,300.0,Danny,Castillo
3516,14040,5,3516.0,2900.0,3516.0,3.0,0,4,0,167.64,135.0,180.34,2.0,32.26830937713895,20,6,0,0.0,0,0,256.0,0.0,0.0,3.0,6.0,88.0,70.0,121.0,1.0,300.0,John,Castaneda
3521,13155,5,729.0,3521.0,729.0,3.0,0,8,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,0,0,188.0,0.0,0.0,2.0,5.0,86.0,80.0,146.0,0.0,300.0,Cortney,Casey
3522,7511,75,3999.0,3522.0,3999.0,3.0,0,5,0,180.34,185.0,195.58,1.0,42.776180698151954,9,5,2,2.0,9,5,156.0,0.0,0.0,0.0,2.0,51.0,31.0,58.0,0.0,296.0,Kevin,Casey
3523,8261,128,1843.0,3523.0,1843.0,3.0,0,0,0,177.8,155.0,182.88,0.0,34.74058863791923,22,6,0,0.0,88,0,52.0,0.0,0.0,0.0,1.0,254.0,92.0,254.0,0.0,300.0,Johnny,Case
3526,4398,75,3526.0,3103.0,3103.0,3.0,0,1,0,175.26,145.0,177.8,0.0,44.82135523613963,15,6,0,0.0,110,5,6.0,0.0,0.0,0.0,0.0,27.0,13.0,31.0,0.0,186.0,Antonio,Carvalho
3536,13724,5,3536.0,955.0,3536.0,3.0,0,9,0,167.64,125.0,167.64,0.0,27.79192334017796,7,0,0,0.0,0,0,79.0,1.0,3.0,0.0,0.0,5.0,3.0,5.0,0.0,193.0,Clayton,Carpenter
3538,14125,1,1228.0,3538.0,3538.0,3.0,0,8,1,167.64,125.0,175.26,0.0,30.78713210130048,9,4,0,0.0,0,0,345.0,0.0,0.0,1.0,3.0,87.0,112.0,167.0,0.0,300.0,Luana,Carolina
3539,12958,4,3539.0,2814.0,2814.0,3.0,0,2,1,157.48000000000002,115.0,154.94,0.0,31.351129363449694,14,3,0,0.0,24,0,0.0,0.0,0.0,0.0,1.0,20.0,23.0,35.0,0.0,300.0,Ariane,Carnelossi
3540,7959,3,2133.0,3540.0,2133.0,3.0,0,3,0,180.34,170.0,193.04,0.0,45.81245722108145,21,11,0,0.0,59,0,113.0,0.0,0.0,0.0,4.0,50.0,25.0,56.0,0.0,300.0,Roan,Carneiro
3541,10355,16,730.0,3541.0,730.0,5.0,1,8,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,43,14,0.0,0.0,0.0,0.0,4.0,76.0,132.0,191.0,0.0,300.0,Liz,Carmouche
3542,5646,121,3542.0,2060.0,2060.0,3.0,0,5,0,190.5,205.0,198.12,0.0,42.45311430527036,25,12,0,0.0,118,0,27.0,0.0,0.0,0.0,1.0,51.0,18.0,51.0,0.0,20.0,Francis,Carmont
3543,11556,0,3543.0,4037.0,4037.0,3.0,0,1,0,172.72,145.0,180.34,2.0,30.88569472963724,9,3,0,0.0,0,0,258.0,1.0,1.0,4.0,13.0,53.0,28.0,65.0,0.0,300.0,Spike,Carlyle
3544,11677,6,438.0,3544.0,438.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,19,7,388.0,0.0,0.0,1.0,12.0,103.0,57.0,135.0,0.0,300.0,Antonio,Carlos Junior
3548,6696,143,3548.0,1224.0,1224.0,3.0,0,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,26,0,250.0,1.0,1.0,0.0,1.0,79.0,54.0,104.0,0.0,300.0,Chris,Cariaso
3552,9615,5,1571.0,3552.0,1571.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,0,0,17.0,0.0,0.0,0.0,5.0,48.0,21.0,49.0,0.0,159.0,Bryan,Caraway
3558,3695,6,2914.0,3558.0,2914.0,3.0,0,5,0,187.96,185.0,190.5,0.0,37.295003422313485,7,6,0,0.0,83,21,12.0,0.0,1.0,1.0,1.0,148.0,49.0,151.0,0.0,300.0,Steve,Cantwell
3562,14097,0,255.0,3562.0,3562.0,5.0,0,5,0,180.34,185.0,195.58,2.0,40.02464065708419,17,6,0,0.0,0,0,187.0,0.0,0.0,4.0,6.0,411.0,257.0,428.0,0.0,300.0,Jared,Cannonier
3563,13809,5,3829.0,3563.0,3829.0,3.0,0,4,0,167.64,135.0,172.72,1.0,44.26557152635181,10,8,0,0.0,0,0,16.0,0.0,0.0,1.0,1.0,5.0,5.0,8.0,0.0,198.0,Guido,Cannetti
3564,4110,6,3564.0,3580.0,3580.0,3.0,0,5,0,187.96,185.0,195.58,1.0,42.91854893908282,17,7,0,1.0,16,6,72.0,0.0,1.0,1.0,3.0,133.0,64.0,142.0,0.0,300.0,Luiz,Cane
3566,13482,4,3566.0,2680.0,2680.0,3.0,0,9,0,172.72,125.0,172.72,1.0,32.80766598220397,8,3,0,0.0,0,0,99.0,0.0,0.0,1.0,1.0,148.0,69.0,148.0,0.0,159.0,Carlos,Candelario
3568,6687,38,2507.0,3568.0,2507.0,3.0,0,9,0,167.64,125.0,167.64,0.0,39.15947980835045,17,7,0,1.0,83,21,24.0,0.0,0.0,0.0,3.0,191.0,66.0,196.0,0.0,300.0,Chico,Camus
3569,14265,21,3716.0,3569.0,3716.0,3.0,0,10,0,185.42,205.0,187.96,0.0,28.49828884325804,6,3,0,0.0,5,0,61.0,0.0,0.0,0.0,1.0,136.0,105.0,175.0,0.0,300.0,Aleksa,Camur
3570,5180,25,3570.0,773.0,773.0,3.0,0,9,0,175.26,125.0,177.8,0.0,37.828884325804246,14,6,0,0.0,21,0,0.0,0.0,1.0,0.0,0.0,41.0,28.0,70.0,0.0,300.0,Will,Campuzano
3574,14399,1,1064.0,3574.0,3574.0,3.0,0,0,0,182.88,155.0,182.88,0.0,28.72826830937714,8,2,0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,72.0,43.0,72.0,1.0,218.0,Charlie,Campbell
3575,7506,121,3575.0,687.0,687.0,3.0,0,0,0,182.88,155.0,180.34,0.0,37.17453798767967,14,6,0,0.0,9,5,0.0,0.0,0.0,0.0,0.0,13.0,10.0,14.0,0.0,73.0,Shane,Campbell
3579,8905,25,1503.0,3579.0,1503.0,3.0,0,3,0,187.96,170.0,198.12,0.0,32.75290896646133,7,5,0,0.0,23,0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,32.0,0.0,168.0,Brian,Camozzi
3580,8173,13,633.0,3580.0,633.0,3.0,0,5,0,187.96,185.0,190.5,0.0,37.34428473648186,24,13,0,0.0,49,15,0.0,0.0,1.0,0.0,0.0,18.0,37.0,48.0,0.0,300.0,Chris,Camozzi
3581,5798,117,3581.0,1843.0,1843.0,3.0,0,0,0,177.8,155.0,180.34,0.0,45.2539356605065,14,9,1,0.0,16,6,3.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,256.0,Fabricio,Camoes
3582,12996,0,3582.0,370.0,370.0,3.0,0,0,0,177.8,155.0,185.42,0.0,34.85284052019165,22,10,0,0.0,0,0,14.0,0.0,0.0,0.0,5.0,31.0,24.0,40.0,0.0,207.0,Frank,Camacho
3584,13874,27,3584.0,2814.0,2814.0,3.0,0,2,1,162.56,115.0,162.56,0.0,36.70088980150582,9,6,1,0.0,13,0,75.0,0.0,0.0,1.0,2.0,333.0,107.0,338.0,0.0,300.0,Cynthia,Calvillo
3589,14229,22,1804.0,3589.0,1804.0,3.0,0,8,1,170.18,125.0,165.1,0.0,35.59753593429158,12,5,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,26.0,0.0,131.0,Priscila,Cachoeira
3590,11762,28,3590.0,2093.0,2093.0,3.0,0,4,0,167.64,145.0,172.72,0.0,34.379192334017795,7,4,0,0.0,0,0,36.0,1.0,1.0,0.0,2.0,46.0,23.0,55.0,0.0,158.0,Vince,Cachero
3591,14345,6,3477.0,3591.0,3477.0,3.0,0,1,0,177.8,145.0,185.42,1.0,35.761806981519506,21,14,0,1.0,3,3,0.0,0.0,0.0,0.0,0.0,168.0,62.0,168.0,0.0,300.0,Alex,Caceres
3593,7202,55,3593.0,1930.0,1930.0,3.0,0,0,0,180.34,155.0,185.42,0.0,40.86789869952088,13,3,0,0.0,85,22,189.0,0.0,0.0,1.0,10.0,85.0,61.0,117.0,0.0,116.0,Yan,Cabral
3596,11010,0,3596.0,1193.0,1193.0,3.0,0,5,0,177.8,185.0,185.42,0.0,40.45448323066393,10,7,0,0.0,0,0,174.0,1.0,0.0,1.0,2.0,25.0,16.0,31.0,0.0,70.0,Charles,Byrd
3597,14253,21,98.0,3597.0,98.0,3.0,0,1,0,175.26,145.0,177.8,2.0,26.480492813141684,8,3,0,0.0,5,0,150.0,1.0,0.0,0.0,1.0,116.0,46.0,121.0,0.0,300.0,Dennis,Buzukja
3598,14288,4,3598.0,1772.0,1772.0,3.0,0,4,0,165.1,135.0,170.18,0.0,27.90143737166325,9,6,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,30.0,4.0,30.0,0.0,139.0,JP,Buys
3599,14051,3,1693.0,3599.0,1693.0,3.0,0,0,0,177.8,145.0,185.42,0.0,31.835728952772072,12,5,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,23.0,Jesse,Butler
3608,12626,0,3608.0,3717.0,3717.0,3.0,0,0,0,177.8,155.0,185.42,0.0,29.793292265571527,8,4,0,0.0,0,0,90.0,0.0,0.0,2.0,3.0,30.0,11.0,30.0,0.0,227.0,Dakota,Bush
3614,13177,16,4037.0,3614.0,4037.0,3.0,0,1,0,175.26,145.0,185.42,0.0,36.14236824093087,11,4,0,0.0,22,0,32.0,0.0,2.0,1.0,2.0,12.0,18.0,25.0,0.0,110.0,Herbert,Burns
3616,13981,16,1577.0,3616.0,1577.0,5.0,0,3,0,177.8,170.0,180.34,0.0,37.68104038329911,22,6,0,0.0,11,0,0.0,0.0,0.0,0.0,4.0,147.0,81.0,147.0,0.0,300.0,Gilbert,Burns
3619,9125,71,4028.0,3619.0,4028.0,3.0,0,1,0,172.72,145.0,175.26,0.0,30.05338809034908,9,3,0,0.0,73,4,464.0,0.0,0.0,6.0,12.0,56.0,70.0,120.0,0.0,161.0,Mads,Burnell
3621,8900,0,3621.0,1597.0,1597.0,3.0,0,3,0,177.8,170.0,182.88,0.0,43.95619438740589,28,16,0,1.0,23,0,6.0,0.0,0.0,0.0,0.0,13.0,4.0,13.0,0.0,132.0,Joshua,Burkman
3622,13186,16,3622.0,2320.0,3622.0,3.0,0,1,0,180.34,145.0,190.5,0.0,33.01848049281314,15,3,0,0.0,22,0,385.0,0.0,3.0,2.0,7.0,80.0,67.0,116.0,0.0,300.0,Shane,Burgos
3627,14077,1,1294.0,3627.0,3627.0,3.0,0,10,0,190.5,205.0,198.12,2.0,30.119096509240247,15,5,0,0.0,0,0,80.0,0.0,0.0,0.0,0.0,112.0,62.0,120.0,0.0,300.0,Modestas,Bukauskas
3629,14197,16,2529.0,3629.0,3629.0,5.0,0,7,1,167.64,135.0,167.64,0.0,32.591375770020534,11,2,1,0.0,0,0,0.0,0.0,1.0,0.0,0.0,37.0,31.0,50.0,0.0,38.0,Mayra,Bueno Silva
3634,14281,0,1322.0,3634.0,3634.0,3.0,0,6,0,193.04,265.0,195.58,0.0,32.369609856262834,13,1,0,0.0,0,0,116.0,0.0,1.0,1.0,1.0,67.0,62.0,91.0,0.0,251.0,Martin,Buday
3635,14023,2,3002.0,3635.0,3635.0,3.0,0,3,0,177.8,170.0,193.04,1.0,29.911019849418206,16,6,0,0.0,0,0,23.0,0.0,0.0,2.0,3.0,89.0,27.0,90.0,1.0,255.0,Joaquin,Buckley
3639,14337,12,3390.0,3639.0,3390.0,3.0,0,6,0,193.04,236.0,198.12,0.0,31.854893908282,8,4,1,1.0,3,3,0.0,0.0,0.0,0.0,0.0,22.0,15.0,23.0,0.0,181.0,Lukasz,Brzeski
3643,13780,0,3643.0,3163.0,3163.0,3.0,0,5,0,185.42,185.0,195.58,1.0,40.2217659137577,23,9,0,0.0,0,0,150.0,1.0,1.0,1.0,2.0,84.0,43.0,90.0,0.0,299.0,Derek,Brunson
